ID;type;RUIAN;name;partOf;latitude;longitude
8731;5;405671;Dražov;4624;50.144167;12.886389
8732;5;32336;Dražovice;1081;49.224765;13.607034
8733;5;32352;Dražovice;1080;49.194762;16.943392
8734;5;32191;Dražíč;1082;49.305948;14.383847
8735;5;32361;Dražůvky;1083;49.030552;17.018977
8736;5;33057;Drchkov;1181;50.266111;14.075278
8737;5;32492;Drchlava;673;50.576944;14.522778
8738;5;32379;Drevníky;1084;49.720235;14.274077
8739;5;320871;Drhleny;2015;50.490556;15.072778
8740;5;403377;Drhovce;1084;49.728611;14.232778
8741;5;32174;Drhovice;1085;49.432885;14.558411
8742;5;32417;Drhovle Ves;1086;49.333333;14.038611
8743;5;32425;Drhovle Zámek;1086;49.3375;14.048889
8744;5;32484;Drhovy;1087;49.73914;14.232433
8745;5;188093;Drmaly;5548;50.522222;13.456389
8746;5;32506;Drmoul;1088;49.939076;12.665569
8747;5;32514;Drnek;1089;50.195725;13.972482
8748;5;32522;Drnholec;1090;48.85749;16.485856
8749;5;197513;Drnov;6328;50.236667;14.148333
8750;5;18091;Drnovec;829;50.776667;14.656944
8751;5;32557;Drnovice;1092;49.276314;16.951482
8752;5;32531;Drnovice;1093;49.469335;16.542261
8753;5;32549;Drnovice;1091;49.178886;17.957313
8754;5;126390;Drobovice;1094;49.88958;15.413475
8755;5;44989;Drouhavec;5242;49.266111;13.4275
8756;5;32573;Droužetice;1095;49.289169;13.898043
8757;5;32590;Droužkovice;1096;50.430877;13.429184
8758;5;19976;Drozdice;3651;50.014722;15.819167
8759;5;32603;Drozdov;1097;49.863225;13.840636
8760;5;32611;Drozdov;1098;49.907758;16.787399
8761;5;32638;Droždín;3497;49.616111;17.3325
8762;5;171506;Drslavice;1966;49.418333;13.217778
8763;5;79502;Drslavice;1099;49.025412;13.920777
8764;5;32646;Drslavice;1100;49.047057;17.600079
8765;5;32654;Drsník;3728;49.627778;14.101389
8766;5;402290;Druhanice;730;49.946111;15.410278
8767;5;32662;Druhanov;1101;49.698832;15.410266
8768;5;24503;Druhlice;837;49.726111;14.168611
8769;5;32689;Drunče;1102;49.296912;14.936485
8770;5;32697;Druzcov;3556;50.723333;14.929444
8771;5;32701;Druztová;1103;49.797508;13.448776
8772;5;32719;Družec;1104;50.103066;14.045474
8773;5;176826;Drválovice;5215;49.566111;16.651111
8774;5;32727;Drysice;1105;49.334558;17.057761
8775;5;32069;Dráchov;1106;49.226507;14.706644
8776;5;165841;Dráchov;5096;49.328333;15.066667
8777;5;32077;Drásov;1107;49.702165;14.117751
8778;5;32107;Drásov;1108;49.331864;16.478008
8779;5;410896;Dráčov;2669;50.526389;15.325278
8780;5;160148;Drážkov;4860;49.650556;14.287222
8781;5;32271;Drážov;1109;49.167402;13.740624
8782;5;146072;Drštěkryje;4358;50.457778;15.251667
8783;5;32735;Držkov;1110;50.687593;15.303281
8784;5;32743;Držková;1111;49.319142;17.785529
8785;5;135216;Držkrajov;4053;49.463611;14.4
8786;5;186139;Držov;5445;49.362222;14.169167
8787;5;32786;Držovice;1112;49.491123;17.134031
8788;5;32760;Držovice;5934;50.613333;14.326667
8789;5;415120;Dub;5287;49.895278;14.668333
8790;5;68969;Dub;2069;49.677778;14.869167
8791;5;33251;Dub;4183;49.455278;14.789167
8792;5;33260;Dub;4666;49.571667;17.883889
8793;5;100943;Dub;3159;50.304167;15.671667
8794;5;33197;Dub;1113;49.108322;14.012068
8795;5;33278;Dub nad Moravou;1114;49.482497;17.277262
8796;5;33324;Dubany;2555;50.397778;14.0125
8797;5;185809;Dubany;5506;49.515278;17.191667
8798;5;155063;Dubany;1115;49.99311;15.725048
8799;5;170666;Dubec;5142;49.630833;12.723889
8800;5;95591;Dubecko;3123;50.584167;15.227778
8801;5;33367;Dubenec;1116;49.695789;14.079283
8802;5;33375;Dubenec;1117;50.377664;15.795156
8803;5;26204;Dubenec;1153;49.115278;14.295
8804;5;33332;Dubeč;3903;50.061667;14.590556
8805;5;66915;Dubečno;2011;50.271944;15.323889
8806;5;33499;Dubice;6110;50.595278;14.014444
8807;5;21521;Dubice;6039;50.673889;14.5125
8808;5;33529;Dubicko;1118;49.828078;16.962713
8809;5;415782;Dubina;2996;49.52;14.808333
8810;5;162281;Dubina;6167;50.24;12.989444
8811;5;414034;Dubina;3574;49.7779;18.2509
8812;5;193631;Dubina;5784;49.757222;15.109722
8813;5;179299;Dubiny;5287;49.889167;14.654167
8814;5;69159;Dubičná;5934;50.614722;14.354167
8815;5;33537;Dubičné;1119;48.981147;14.538772
8816;5;137669;Dubliny;4145;49.716389;14.435556
8817;5;33570;Dublovice;1120;49.671855;14.36094
8818;5;33677;Dubnice;2588;50.040833;17.640833
8819;5;33669;Dubnice;1121;50.726036;14.80882
8820;5;33685;Dubno;1122;49.695938;14.051794
8821;5;33626;Dubné;1123;48.976271;14.360388
8822;5;318086;Dubovice;6298;49.036111;14.036667
8823;5;33693;Dubovice;1124;49.432649;15.174613
8824;5;157406;Dubovka;3959;49.745556;14.987778
8825;5;104272;Dubovka;3250;49.7575;14.556667
8826;5;95885;Dubová;2986;49.844722;15.897222
8827;5;135844;Dubová;4069;48.748611;14.341111
8828;5;1406;Dubová Lhota;1708;49.338333;13.177778
8829;5;331830;Dubsko;4048;49.86945;14.74074
8830;5;33201;Dubská Lhota;1113;49.101667;14.026667
8831;5;33294;Dubá;1125;50.540413;14.540331
8832;5;192589;Dubí;1265;49.533611;15.419167
8833;5;65161;Dubí;1955;50.154722;14.133611
8834;5;409308;Dubí;1126;50.681122;13.788939
8835;5;171956;Dubí;5059;50.134722;16.260556
8836;5;32433;Dubí Hora;1086;49.348889;14.010556
8837;5;82601;Dubčany;2582;50.296667;13.633333
8838;5;52345;Dubčany;1127;49.649234;17.078859
8839;5;33341;Dubějovice;5007;49.701667;15.05
8840;5;412279;Dubňany;1128;48.916955;17.09004
8841;5;409316;Duchcov;1129;50.603855;13.74631
8842;5;148725;Dudov;4464;49.321667;14.585833
8843;5;33707;Dudín;1130;49.45106;15.397639
8844;5;33812;Dukovany;1131;49.081289;16.192186
8845;5;33821;Dunajovice;1132;49.035118;14.695259
8846;5;33839;Dunice;1133;49.603205;15.152684
8847;5;33847;Dunovice;639;49.203889;14.045
8848;5;104108;Dunávice;3239;49.811667;14.545556
8849;5;477;Durdice;1273;49.621389;14.584167
8850;5;135046;Dučice;4041;50.216944;13.83
8851;5;33855;Dušejov;1134;49.40877;15.432763
8852;5;33863;Dušníky;1135;50.424613;14.190254
8853;5;402478;Dušníky;3432;50.298056;14.469444
8854;5;187445;Dušníky nad Vltavou;5673;50.311111;14.339444
8855;5;177610;Dvakačovice;1136;49.978964;15.894425
8856;5;171191;Dvorce;5062;49.283889;14.786667
8857;5;140201;Dvorce;1827;50.437778;15.404444
8858;5;17418;Dvorce;1137;49.375416;15.490403
8859;5;29467;Dvorce;4740;49.070278;14.941389
8860;5;135089;Dvorce;4376;49.559722;14.584722
8861;5;33871;Dvorce;1138;49.833321;17.547667
8862;5;409693;Dvorce;2352;49.6175;15.6175
8863;5;89613;Dvorce;2771;50.207306;14.796671
8864;5;137600;Dvorec;4099;49.0725;13.875
8865;5;55522;Dvorec;803;50.073889;13.279722
8866;5;103462;Dvorec;3221;49.496944;13.606667
8867;5;169374;Dvorec;316;48.880278;14.66
8868;5;33219;Dvorec;1113;49.093056;14.043056
8869;5;6114;Dvorecko;259;49.766944;15.220833
8870;5;169501;Dvorek;5114;50.135;12.408889
8871;5;79171;Dvorek;2443;49.576389;16.986389
8872;5;5479;Dvoreček;226;49.149444;15.103333
8873;5;78638;Dvorečky;2358;50.101389;12.575556
8874;5;33898;Dvorska;402;49.141389;16.701667
8875;5;415928;Dvorsko;1442;50.714167;14.414444
8876;5;79511;Dvory;1140;49.039483;13.946167
8877;5;86509;Dvory;2658;50.169167;12.7525
8878;5;33901;Dvory;1139;50.211711;14.995528
8879;5;63533;Dvory;1910;50.224167;12.831944
8880;5;33928;Dvory nad Lužnicí;1141;48.852788;14.900532
8881;5;33936;Dvořisko;698;49.9775;16.201111
8882;5;74217;Dvořisko;2223;49.925;18.0075
8883;5;16985;Dvořiště;507;49.531389;16.293333
8884;5;112861;Dvořiště;761;50.2775;15.355833
8885;5;80497;Dvořiště;2497;49.876944;16.115278
8886;5;55051;Dvořiště;3010;49.320833;14.985278
8887;5;103497;Dvérce;3223;50.204444;13.326667
8888;5;411248;Dvůr Králové nad Labem;1142;50.431764;15.814109
8889;5;415995;Dvůr Leveč;177;49.346999;14.358738
8890;5;401382;Dvůr Semtín;3473;49.685556;14.652778
8891;5;34177;Dyje;1143;48.847159;16.116496
8892;5;34193;Dyjice;1144;49.174679;15.493888
8893;5;34215;Dyjička;1144;49.1875;15.501667
8894;5;34142;Dyjákovice;1145;48.771912;16.30096
8895;5;34169;Dyjákovičky;1146;48.782341;16.095621
8896;5;34240;Dymokury;1147;50.245733;15.202624
8897;5;34258;Dynín;1148;49.137273;14.631212
8898;5;34304;Dzbel;1149;49.612914;16.850917
8899;5;72168;Dálčice;5360;49.786111;15.561944
8900;5;124532;Dílce;1150;50.467246;15.359418
8901;5;26085;Díly;1151;49.446378;12.786425
8902;5;26093;Dírná;1152;49.242932;14.844788
8903;5;26182;Dívčice;1153;49.10871;14.309314
8904;5;26140;Dívčí Hrad;1154;50.243764;17.634146
8905;5;105295;Dívčí Kopy;1155;49.260344;15.045928
8906;5;34282;Dýšina;1156;49.777446;13.491557
8907;5;24864;Děbolín;1811;49.158056;14.955833
8908;5;197297;Dědek;6323;50.070278;15.656389
8909;5;184501;Dědibaby;5444;50.310833;14.36
8910;5;103292;Dědice;3215;49.513333;14.7125
8911;5;25321;Dědice;1157;49.029751;15.727762
8912;5;192031;Dědice;904;49.783889;15.302778
8913;5;188751;Dědice;5572;49.294444;16.9775
8914;5;168645;Dědinka;5024;49.805278;17.059167
8915;5;103306;Dědičky;3215;49.510278;14.704444
8916;5;198285;Dědkov;1273;49.619722;14.544167
8917;5;5614;Dědkov;238;49.415556;15.9125
8918;5;166316;Dědov;4957;50.565278;16.188333
8919;5;116122;Dědovice;3588;49.394722;14.165556
8920;5;25330;Dědová;1158;49.761143;15.986513
8921;5;25411;Děhylov;1159;49.869372;18.163371
8922;5;25429;Děkanovice;1160;49.618747;15.148584
8923;5;83623;Děkanské Skaliny;170;48.744167;14.567222
8924;5;48488;Děkančice;1519;49.5881;15.1994
8925;5;25437;Děkov;1161;50.171272;13.554449
8926;5;32808;Děkovka;3806;50.490556;13.928889
8927;5;25470;Děpoltice;858;49.263056;13.215556
8928;5;25518;Děpoltovice;1162;50.294683;12.813984
8929;5;25551;Děrné;1208;49.726667;17.925278
8930;5;103489;Dětaň;3223;50.194444;13.308333
8931;5;25925;Dětenice;1163;50.368137;15.170606
8932;5;88455;Dětkovice;2722;49.647778;16.856111
8933;5;25941;Dětkovice;1165;49.415374;17.082205
8934;5;25950;Dětkovice;1164;49.272698;17.144227
8935;5;25968;Dětmarovice;1166;49.894097;18.460841
8936;5;140139;Dětřichov;5181;49.735833;17.124444
8937;5;26034;Dětřichov;1168;49.799999;16.532645
8938;5;25992;Dětřichov;1167;50.892705;15.036682
8939;5;58904;Dětřichov;1765;50.219167;17.230278
8940;5;26069;Dětřichov nad Bystřicí;1169;49.834197;17.401773
8941;5;26077;Dětřichov u Moravské Třebové;1170;49.787166;16.710552
8942;5;60500;Dětřichovec;1810;50.949444;15.276944
8943;5;160423;Dětřichovice;4907;50.053889;17.440278
8944;5;24899;Děčany;1171;50.438681;13.908559
8945;5;407224;Děčín I-Děčín;1172;50.780556;14.213333
8946;5;407232;Děčín II-Nové Město;1172;50.781944;14.229722
8947;5;407241;Děčín III-Staré Město;1172;50.766944;14.216667
8948;5;407259;Děčín IV-Podmokly;1172;50.774444;14.198889
8949;5;407305;Děčín IX-Bynov;1172;50.782668;14.151077
8950;5;407267;Děčín V-Rozbělesy;1172;50.7675;14.200278
8951;5;407275;Děčín VI-Letná;1172;50.773056;14.181111
8952;5;407283;Děčín VII-Chrochvice;1172;50.756667;14.1825
8953;5;407291;Děčín VIII-Dolní Oldřichov;1172;50.7825;14.180833
8954;5;407313;Děčín X-Bělá;1172;50.790278;14.178056
8955;5;407321;Děčín XI-Horní Žleb;1172;50.791389;14.2275
8956;5;407330;Děčín XII-Vilsnice;1172;50.748333;14.176389
8957;5;407411;Děčín XIII-Loubí;1172;50.792222;14.234861
8958;5;407372;Děčín XIV-Dolní Žleb;1172;50.838611;14.217778
8959;5;407461;Děčín XIX-Čechy;1172;50.786667;14.169444
8960;5;407429;Děčín XV-Prostřední Žleb;1172;50.801944;14.233611
8961;5;407437;Děčín XVI-Přípeř;1172;50.786667;14.213611
8962;5;407445;Děčín XVII-Jalůvčí;1172;50.791111;14.189444
8963;5;407453;Děčín XVIII-Maxičky;1172;50.810833;14.1825
8964;5;407470;Děčín XX-Nová Ves;1172;50.788611;14.155833
8965;5;407488;Děčín XXI-Horní Oldřichov;1172;50.777778;14.159722
8966;5;407496;Děčín XXII-Václavov;1172;50.762778;14.180556
8967;5;407500;Děčín XXIII-Popovice;1172;50.768333;14.178333
8968;5;407381;Děčín XXIV-Krásný Studenec;1172;50.764167;14.158333
8969;5;415677;Děčín XXIX-Hoštice nad Labem;1172;50.722222;14.2075
8970;5;407518;Děčín XXV-Chmelnice;1172;50.750278;14.178889
8971;5;407348;Děčín XXVI-Bechlejovice;1172;50.759167;14.248056
8972;5;407356;Děčín XXVII-Březiny;1172;50.763333;14.245
8973;5;407364;Děčín XXVIII-Folknáře;1172;50.779444;14.252778
8974;5;415235;Děčín XXX-Velká Veleň;1172;50.730561;14.252676
8975;5;407534;Děčín XXXI-Křešice;1172;50.749444;14.206944
8976;5;407526;Děčín XXXII-Boletice nad Labem;1172;50.741472;14.193737
8977;5;407542;Děčín XXXIII-Nebočady;1172;50.730833;14.190417
8978;5;415863;Děčín XXXIV-Chlum;1172;50.751111;14.23
8979;5;407551;Děčín XXXV-Lesná;1172;50.725;14.230556
8980;5;32816;Dřemčice;5133;50.474444;13.913056
8981;5;32832;Dřenice;1173;49.98258;15.74546
8982;5;51071;Dřenice;661;50.067778;12.455
8983;5;32921;Dřetovice;1174;50.182766;14.210336
8984;5;154075;Dřevce;5133;50.496944;13.877222
8985;5;32981;Dřevec;2191;49.97;13.541111
8986;5;167282;Dřeveš;4976;49.830278;15.923056
8987;5;33014;Dřevnovice;1175;49.328102;17.143278
8988;5;33022;Dřevohostice;1176;49.425947;17.592069
8989;5;27049;Dřevohryzy;4996;49.981667;12.942222
8990;5;187861;Dřevíkov;5566;49.764444;15.828611
8991;5;32948;Dřevčice;1125;50.576389;14.495833
8992;5;32930;Dřevčice;1177;50.167823;14.628295
8993;5;137804;Dřevěnice;1178;50.452321;15.447198
8994;5;32867;Dřešín;1179;49.161231;13.775692
8995;5;32875;Dřešínek;1179;49.168056;13.774167
8996;5;33103;Dřínov;1182;49.292902;17.233397
8997;5;33081;Dřínov;1180;50.273727;14.397583
8998;5;33065;Dřínov;1181;50.275643;14.069827
8999;5;33111;Dřísy;1183;50.256057;14.643626
9000;5;33120;Dříteč;1184;50.105135;15.808821
9001;5;33138;Dříteň;1185;49.14288;14.345978
9002;5;322032;Důl;4381;49.396667;13.993333
9003;5;126292;Důl;1186;49.452152;15.030116
9004;5;34312;Džbánice;1187;49.001298;16.210941
9005;5;34321;Džbánov;5435;49.952222;16.307778
9006;5;34339;Džbánov;1188;49.916392;16.159557
9007;5;144576;Edrovice;4347;49.933333;17.25
9008;5;34347;Ejpovice;1189;49.746181;13.514311
9009;5;405124;Elbančice;560;49.549167;14.856667
9010;5;185779;Emauzy;5490;49.635278;17.833056
9011;5;34371;Encovany;3828;50.528889;14.250278
9012;5;100455;Erazim;3101;49.539444;12.768056
9013;5;34401;Erpužice;1190;49.807058;13.036021
9014;5;34444;Evaň;1191;50.384134;14.028968
9015;5;34436;Eš;1192;49.434661;15.001329
9016;5;407704;Falknov;2361;50.813611;14.517222
9017;5;34461;Felbabka;1193;49.813469;13.94196
9018;5;38172;Ferdinandov;1256;50.868889;15.174167
9019;5;408557;Filipka;3477;50.859444;15.0975
9020;5;18490;Filipov;6088;49.897778;15.423333
9021;5;61069;Filipov;1836;50.98064;14.59743
9022;5;21300;Filipov;6037;50.810278;14.396389
9023;5;34479;Filipov;1880;49.746944;15.991389
9024;5;167568;Filipova Hora;4985;49.382778;12.931667
9025;5;97853;Filipova Huť;3024;49.029722;13.520278
9026;5;30961;Filipovice;1550;49.841667;17.791389
9027;5;1783;Filipovice;577;50.158611;17.168056
9028;5;337;Filipovka;5385;50.988333;15.020833
9029;5;87068;Filipová;2690;50.051944;17.084722
9030;5;54640;Fleky;781;49.29;13.045
9031;5;22926;Fláje;6055;50.681733;13.612242
9032;5;97594;Fojtka;3017;50.817778;15.077222
9033;5;34495;Fojtov;3199;50.300556;12.791111
9034;5;75388;Fojtovice;2254;50.716111;13.854722
9035;5;38644;Fojtovice;1274;50.712778;14.268889
9036;5;20699;Fořt;6014;50.598333;15.693056
9037;5;86681;Frahelž;1194;49.1172;14.731943
9038;5;168980;Franclina;5038;50.001667;16.058611
9039;5;34584;Francova Lhota;1195;49.201734;18.111759
9040;5;156078;Frankův Zhořec;4735;49.363889;15.926389
9041;5;402354;Františkov;5935;49.898611;14.980556
9042;5;5631;Františkov;239;49.4975;13.017222
9043;5;66257;Františkov;4813;48.895671;14.937267
9044;5;138461;Františkov;4545;49.521111;14.864444
9045;5;140911;Františkov;4231;50.716667;15.482778
9046;5;415570;Františkov;2340;49.003333;13.616944
9047;5;34606;Františkov nad Ploučnicí;1196;50.725781;14.327014
9048;5;119971;Františkova Ves;3718;49.222222;13.470556
9049;5;34649;Františkovy Lázně;1197;50.120455;12.351815
9050;5;34703;Františky;2244;49.768056;16.100833
9051;5;407640;Františkův Vrch;1621;50.781389;14.308611
9052;5;93921;Frantoly;2983;48.986944;14.078056
9053;5;413542;Frenštát pod Radhoštěm;1198;49.548335;18.21081
9054;5;35262;Frymburk;1200;48.661027;14.165629
9055;5;195952;Frymburk;1199;49.249649;13.707297
9056;5;34801;Fryčovice;1201;49.666756;18.223242
9057;5;35327;Fryšava pod Žákovou horou;1202;49.630451;16.044371
9058;5;35351;Fryšták;1203;49.285206;17.68348
9059;5;413381;Fryštát;1916;49.853889;18.536667
9060;5;34991;Frýdek;1204;49.685556;18.350556
9061;5;413127;Frýdlant;1206;49.591667;18.359444
9062;5;408379;Frýdlant;1205;50.921452;15.079859
9063;5;35190;Frýdnava;1219;49.781389;15.485278
9064;5;35203;Frýdštejn;1207;50.652313;15.158861
9065;5;413551;Fulnek;1208;49.712371;17.903233
9066;5;403067;Gabrhele;6109;49.877778;14.649444
9067;5;62600;Gabrielka;1878;49.289167;15.065556
9068;5;56944;Gajer;1703;49.823611;16.407222
9069;5;116521;Geršov;3619;49.351667;15.8825
9070;5;35483;Golčův Jeníkov;1209;49.816313;15.476915
9071;5;53538;Grabštejn;732;50.848333;14.878333
9072;5;36218;Grešlové Mýto;1210;48.980798;15.886173
9073;5;36234;Gruna;1211;49.762915;16.742814
9074;5;81973;Grunta;1212;49.97417;15.255046
9075;5;36226;Gručovice;614;49.7764;17.8739
9076;5;36269;Grygov;1213;49.537864;17.310869
9077;5;36277;Grymov;1214;49.481015;17.498034
9078;5;413879;Guntramovice;443;49.798333;17.570556
9079;5;36293;Guty;5155;49.649167;18.596389
9080;5;108855;Habartice;1966;49.390833;13.406389
9081;5;36315;Habartice;1215;51.019089;15.065278
9082;5;60356;Habartice;1806;50.11;16.9575
9083;5;36331;Habartov;1216;50.183085;12.550615
9084;5;111104;Hablov;3505;49.529444;17.181111
9085;5;36366;Habrek;2459;49.712778;15.269167
9086;5;189324;Habrkovice;5813;50.0;15.378333
9087;5;36404;Habrovany;1218;49.232855;16.878304
9088;5;36391;Habrovany;1217;50.598656;13.981785
9089;5;185841;Habroveč;5491;49.843889;15.9125
9090;5;36439;Habrovice;5921;50.703611;14.001944
9091;5;406511;Habrová;941;49.8075;13.478611
9092;5;40088;Habrovčice;1328;49.675;15.209444
9093;5;36471;Habry;1219;49.756079;15.484908
9094;5;36455;Habrůvka;1220;49.303524;16.723535
9095;5;36480;Habřina;1221;50.325978;15.826947
9096;5;175480;Habřina;5934;50.5967;14.3092
9097;5;410454;Habřinka;473;50.103889;15.636667
9098;5;83992;Habří;1222;48.948225;14.334855
9099;5;156477;Habří;3049;49.428889;16.223889
9100;5;145017;Habří;6110;50.621389;13.944722
9101;5;187682;Hadačka;5615;49.963611;13.450556
9102;5;19054;Hadina;5962;49.561944;15.363333
9103;5;54658;Hadrava;781;49.311111;13.123889
9104;5;105309;Hadravova Rosička;1223;49.250914;15.047427
9105;5;36536;Hajany;1225;49.446757;13.836039
9106;5;36544;Hajany;1224;49.110845;16.554996
9107;5;36731;Hajnice;1226;50.475319;15.912478
9108;5;106500;Hajniště;3346;50.931389;15.199167
9109;5;97756;Hajská;4707;49.2575;13.949722
9110;5;36706;Hajánky;4981;49.370278;16.468889
9111;5;36871;Halenkov;1227;49.317392;18.147506
9112;5;36901;Halenkovice;1228;49.171029;17.471567
9113;5;160776;Halouny;4868;49.8875;14.205
9114;5;36951;Haluzice;1229;49.13787;17.897303
9115;5;36820;Halámky;1230;48.853206;14.915126
9116;5;36978;Halže;1231;49.831141;12.579453
9117;5;188778;Hamiltony;5572;49.308333;16.967222
9118;5;37010;Hamr;1232;48.949471;14.913436
9119;5;37052;Hamr;2637;50.592778;13.575833
9120;5;176125;Hamr;5194;49.156389;14.763889
9121;5;37036;Hamr na Jezeře;1233;50.702937;14.838289
9122;5;91642;Hamrníky;2863;49.951944;12.686111
9123;5;37095;Hamry;500;49.643056;16.380833
9124;5;192732;Hamry;1234;49.215416;13.160466
9125;5;194654;Hamry;3760;49.473611;16.964722
9126;5;46787;Hamry;1547;49.716667;15.290556
9127;5;37087;Hamry;1235;49.739009;15.926458
9128;5;37109;Hamry nad Sázavou;1236;49.566066;15.901725
9129;5;67261;Hamštejn;2019;50.619444;15.239167
9130;5;191396;Hanov;5733;49.403333;14.441111
9131;5;80306;Hanov;2480;49.908056;12.871667
9132;5;78280;Hanušov;3583;50.353611;12.961944
9133;5;37206;Hanušovice;1237;50.080502;16.936474
9134;5;121576;Haratice;3747;50.701667;15.328056
9135;5;37231;Harrachov;1238;50.772136;15.431521
9136;5;144495;Harrachov;4347;49.95;17.283333
9137;5;310191;Harrachov;6189;51.019167;14.456389
9138;5;37257;Hartinkov;1239;49.679124;16.813971
9139;5;37443;Hartmanice;1240;49.625261;16.372967
9140;5;197033;Hartmanice;1241;49.20802;14.565135
9141;5;37273;Hartmanice;1242;49.169581;13.454574
9142;5;101729;Hartoušov;3178;50.133333;12.468611
9143;5;2402;Hartunkov;170;48.736667;14.66
9144;5;108588;Hartvíkov;972;49.453611;14.866111
9145;5;37451;Hartvíkovice;1243;49.171138;16.09035
9146;5;402982;Hasina;4293;50.327222;15.1775
9147;5;41661;Haslice;1370;50.622222;14.199722
9148;5;82007;Hatov;313;49.535278;14.588333
9149;5;37516;Hatín;1244;49.108715;14.911048
9150;5;148989;Hatě;4466;49.88;14.16
9151;5;415073;Hatě;794;48.765833;16.065
